customerID,Churn
CUST_ID19487,No
CUST_ID19488,No
CUST_ID19489,No
CUST_ID19490,No
CUST_ID19491,No
CUST_ID19492,No
CUST_ID19493,No
CUST_ID19494,No
CUST_ID19495,No
CUST_ID19496,No
CUST_ID19497,No
CUST_ID19498,Yes
CUST_ID19499,No
CUST_ID19500,No
CUST_ID19501,Yes
CUST_ID19502,No
CUST_ID19503,Yes
CUST_ID19504,No
CUST_ID19505,No
CUST_ID19506,No
CUST_ID19507,No
CUST_ID19508,No
CUST_ID19509,No
CUST_ID19510,No
CUST_ID19511,No
CUST_ID19512,No
CUST_ID19513,No
CUST_ID19514,No
CUST_ID19515,No
CUST_ID19516,No
CUST_ID19517,No
CUST_ID19518,Yes
CUST_ID19519,No
CUST_ID19520,No
CUST_ID19521,No
CUST_ID19522,No
CUST_ID19523,No
CUST_ID19524,No
CUST_ID19525,No
CUST_ID19526,Yes
CUST_ID19527,Yes
CUST_ID19528,No
CUST_ID19529,No
CUST_ID19530,No
CUST_ID19531,No
CUST_ID19532,No
CUST_ID19533,No
CUST_ID19534,Yes
CUST_ID19535,No
CUST_ID19536,No
CUST_ID19537,Yes
CUST_ID19538,Yes
CUST_ID19539,No
CUST_ID19540,No
CUST_ID19541,No
CUST_ID19542,No
CUST_ID19543,No
CUST_ID19544,Yes
CUST_ID19545,No
CUST_ID19546,Yes
CUST_ID19547,No
CUST_ID19548,No
CUST_ID19549,No
CUST_ID19550,No
CUST_ID19551,No
CUST_ID19552,No
CUST_ID19553,Yes
CUST_ID19554,No
CUST_ID19555,No
CUST_ID19556,No
CUST_ID19557,No
CUST_ID19558,No
CUST_ID19559,No
CUST_ID19560,No
CUST_ID19561,No
CUST_ID19562,No
CUST_ID19563,No
CUST_ID19564,No
CUST_ID19565,No
CUST_ID19566,No
CUST_ID19567,No
CUST_ID19568,Yes
CUST_ID19569,No
CUST_ID19570,No
CUST_ID19571,No
CUST_ID19572,No
CUST_ID19573,No
CUST_ID19574,Yes
CUST_ID19575,Yes
CUST_ID19576,No
CUST_ID19577,No
CUST_ID19578,No
CUST_ID19579,No
CUST_ID19580,No
CUST_ID19581,No
CUST_ID19582,Yes
CUST_ID19583,No
CUST_ID19584,No
CUST_ID19585,No
CUST_ID19586,Yes
CUST_ID19587,Yes
CUST_ID19588,Yes
CUST_ID19589,No
CUST_ID19590,Yes
CUST_ID19591,No
CUST_ID19592,No
CUST_ID19593,No
CUST_ID19594,Yes
CUST_ID19595,No
CUST_ID19596,No
CUST_ID19597,No
CUST_ID19598,No
CUST_ID19599,No
CUST_ID19600,No
CUST_ID19601,No
CUST_ID19602,No
CUST_ID19603,No
CUST_ID19604,No
CUST_ID19605,No
CUST_ID19606,No
CUST_ID19607,No
CUST_ID19608,Yes
CUST_ID19609,No
CUST_ID19610,No
CUST_ID19611,No
CUST_ID19612,No
CUST_ID19613,No
CUST_ID19614,Yes
CUST_ID19615,No
CUST_ID19616,No
CUST_ID19617,Yes
CUST_ID19618,No
CUST_ID19619,No
CUST_ID19620,No
CUST_ID19621,No
CUST_ID19622,Yes
CUST_ID19623,No
CUST_ID19624,No
CUST_ID19625,Yes
CUST_ID19626,No
CUST_ID19627,No
CUST_ID19628,No
CUST_ID19629,No
CUST_ID19630,No
CUST_ID19631,No
CUST_ID19632,No
CUST_ID19633,No
CUST_ID19634,Yes
CUST_ID19635,No
CUST_ID19636,No
CUST_ID19637,No
CUST_ID19638,No
CUST_ID19639,No
CUST_ID19640,No
CUST_ID19641,No
CUST_ID19642,No
CUST_ID19643,Yes
CUST_ID19644,Yes
CUST_ID19645,Yes
CUST_ID19646,Yes
CUST_ID19647,Yes
CUST_ID19648,Yes
CUST_ID19649,No
CUST_ID19650,Yes
CUST_ID19651,No
CUST_ID19652,No
CUST_ID19653,No
CUST_ID19654,No
CUST_ID19655,No
CUST_ID19656,Yes
CUST_ID19657,No
CUST_ID19658,No
CUST_ID19659,No
CUST_ID19660,No
CUST_ID19661,No
CUST_ID19662,No
CUST_ID19663,No
CUST_ID19664,No
CUST_ID19665,No
CUST_ID19666,No
CUST_ID19667,No
CUST_ID19668,No
CUST_ID19669,No
CUST_ID19670,No
CUST_ID19671,No
CUST_ID19672,No
CUST_ID19673,No
CUST_ID19674,No
CUST_ID19675,No
CUST_ID19676,Yes
CUST_ID19677,No
CUST_ID19678,No
CUST_ID19679,No
CUST_ID19680,No
CUST_ID19681,No
CUST_ID19682,No
CUST_ID19683,No
CUST_ID19684,No
CUST_ID19685,No
CUST_ID19686,No
CUST_ID19687,No
CUST_ID19688,No
CUST_ID19689,No
CUST_ID19690,No
CUST_ID19691,No
CUST_ID19692,No
CUST_ID19693,Yes
CUST_ID19694,No
CUST_ID19695,Yes
CUST_ID19696,No
CUST_ID19697,No
CUST_ID19698,No
CUST_ID19699,No
CUST_ID19700,Yes
CUST_ID19701,No
CUST_ID19702,No
CUST_ID19703,No
CUST_ID19704,No
CUST_ID19705,No
CUST_ID19706,Yes
CUST_ID19707,No
CUST_ID19708,No
CUST_ID19709,No
CUST_ID19710,No
CUST_ID19711,Yes
CUST_ID19712,No
CUST_ID19713,No
CUST_ID19714,No
CUST_ID19715,No
CUST_ID19716,No
CUST_ID19717,No
CUST_ID19718,No
CUST_ID19719,Yes
CUST_ID19720,No
CUST_ID19721,No
CUST_ID19722,Yes
CUST_ID19723,No
CUST_ID19724,No
CUST_ID19725,Yes
CUST_ID19726,No
CUST_ID19727,No
CUST_ID19728,Yes
CUST_ID19729,No
CUST_ID19730,No
CUST_ID19731,No
CUST_ID19732,No
CUST_ID19733,No
CUST_ID19734,No
CUST_ID19735,Yes
CUST_ID19736,No
CUST_ID19737,No
CUST_ID19738,No
CUST_ID19739,No
CUST_ID19740,No
CUST_ID19741,No
CUST_ID19742,No
CUST_ID19743,No
CUST_ID19744,No
CUST_ID19745,No
CUST_ID19746,No
CUST_ID19747,No
CUST_ID19748,No
CUST_ID19749,Yes
CUST_ID19750,No
CUST_ID19751,No
CUST_ID19752,No
CUST_ID19753,No
CUST_ID19754,No
CUST_ID19755,Yes
CUST_ID19756,Yes
CUST_ID19757,No
CUST_ID19758,Yes
CUST_ID19759,No
CUST_ID19760,No
CUST_ID19761,No
CUST_ID19762,No
CUST_ID19763,No
CUST_ID19764,Yes
CUST_ID19765,No
CUST_ID19766,No
CUST_ID19767,No
CUST_ID19768,No
CUST_ID19769,Yes
CUST_ID19770,No
CUST_ID19771,No
CUST_ID19772,No
CUST_ID19773,No
CUST_ID19774,No
CUST_ID19775,No
CUST_ID19776,No
CUST_ID19777,No
CUST_ID19778,No
CUST_ID19779,No
CUST_ID19780,No
CUST_ID19781,No
CUST_ID19782,No
CUST_ID19783,Yes
CUST_ID19784,No
CUST_ID19785,Yes
CUST_ID19786,No
CUST_ID19787,No
CUST_ID19788,No
CUST_ID19789,No
CUST_ID19790,No
CUST_ID19791,No
CUST_ID19792,No
CUST_ID19793,No
CUST_ID19794,Yes
CUST_ID19795,No
CUST_ID19796,Yes
CUST_ID19797,No
CUST_ID19798,No
CUST_ID19799,No
CUST_ID19800,No
CUST_ID19801,No
CUST_ID19802,No
CUST_ID19803,No
CUST_ID19804,No
CUST_ID19805,No
CUST_ID19806,No
CUST_ID19807,No
CUST_ID19808,No
CUST_ID19809,No
CUST_ID19810,No
CUST_ID19811,No
CUST_ID19812,No
CUST_ID19813,No
CUST_ID19814,No
CUST_ID19815,No
CUST_ID19816,No
CUST_ID19817,No
CUST_ID19818,No
CUST_ID19819,No
CUST_ID19820,No
CUST_ID19821,No
CUST_ID19822,Yes
CUST_ID19823,No
CUST_ID19824,Yes
CUST_ID19825,No
CUST_ID19826,No
CUST_ID19827,No
CUST_ID19828,No
CUST_ID19829,No
CUST_ID19830,No
CUST_ID19831,No
CUST_ID19832,No
CUST_ID19833,No
CUST_ID19834,No
CUST_ID19835,Yes
CUST_ID19836,No
CUST_ID19837,No
CUST_ID19838,No
CUST_ID19839,No
CUST_ID19840,No
CUST_ID19841,No
CUST_ID19842,Yes
CUST_ID19843,No
CUST_ID19844,No
CUST_ID19845,Yes
CUST_ID19846,No
CUST_ID19847,No
CUST_ID19848,No
CUST_ID19849,No
CUST_ID19850,Yes
CUST_ID19851,No
CUST_ID19852,No
CUST_ID19853,No
CUST_ID19854,No
CUST_ID19855,Yes
CUST_ID19856,No
CUST_ID19857,No
CUST_ID19858,No
CUST_ID19859,No
CUST_ID19860,No
CUST_ID19861,No
CUST_ID19862,No
CUST_ID19863,No
CUST_ID19864,No
CUST_ID19865,No
CUST_ID19866,No
CUST_ID19867,No
CUST_ID19868,Yes
CUST_ID19869,No
CUST_ID19870,No
CUST_ID19871,No
CUST_ID19872,No
CUST_ID19873,No
CUST_ID19874,No
CUST_ID19875,No
CUST_ID19876,Yes
CUST_ID19877,No
CUST_ID19878,Yes
CUST_ID19879,No
CUST_ID19880,No
CUST_ID19881,No
CUST_ID19882,No
CUST_ID19883,No
CUST_ID19884,No
CUST_ID19885,No
CUST_ID19886,No
CUST_ID19887,No
CUST_ID19888,No
CUST_ID19889,No
CUST_ID19890,No
CUST_ID19891,No
CUST_ID19892,No
CUST_ID19893,No
CUST_ID19894,Yes
CUST_ID19895,No
CUST_ID19896,No
CUST_ID19897,No
CUST_ID19898,No
CUST_ID19899,No
CUST_ID19900,No
CUST_ID19901,No
CUST_ID19902,No
CUST_ID19903,No
CUST_ID19904,Yes
CUST_ID19905,No
CUST_ID19906,Yes
CUST_ID19907,No
CUST_ID19908,No
CUST_ID19909,No
CUST_ID19910,No
CUST_ID19911,No
CUST_ID19912,No
CUST_ID19913,No
CUST_ID19914,No
CUST_ID19915,No
CUST_ID19916,Yes
CUST_ID19917,No
CUST_ID19918,Yes
CUST_ID19919,Yes
CUST_ID19920,No
CUST_ID19921,No
CUST_ID19922,No
CUST_ID19923,No
CUST_ID19924,No
CUST_ID19925,No
CUST_ID19926,No
CUST_ID19927,No
CUST_ID19928,No
CUST_ID19929,No
CUST_ID19930,No
CUST_ID19931,No
CUST_ID19932,No
CUST_ID19933,No
CUST_ID19934,No
CUST_ID19935,No
CUST_ID19936,No
CUST_ID19937,No
CUST_ID19938,No
CUST_ID19939,No
CUST_ID19940,No
CUST_ID19941,No
CUST_ID19942,No
CUST_ID19943,No
CUST_ID19944,No
CUST_ID19945,No
CUST_ID19946,Yes
CUST_ID19947,No
CUST_ID19948,No
CUST_ID19949,Yes
CUST_ID19950,No
CUST_ID19951,No
CUST_ID19952,Yes
CUST_ID19953,No
CUST_ID19954,No
CUST_ID19955,No
CUST_ID19956,No
CUST_ID19957,No
CUST_ID19958,Yes
CUST_ID19959,No
CUST_ID19960,No
CUST_ID19961,No
CUST_ID19962,No
CUST_ID19963,No
CUST_ID19964,No
CUST_ID19965,No
CUST_ID19966,No
CUST_ID19967,No
CUST_ID19968,No
CUST_ID19969,No
CUST_ID19970,No
CUST_ID19971,No
CUST_ID19972,No
CUST_ID19973,No
CUST_ID19974,Yes
CUST_ID19975,No
CUST_ID19976,No
CUST_ID19977,No
CUST_ID19978,No
CUST_ID19979,No
CUST_ID19980,No
CUST_ID19981,No
CUST_ID19982,No
CUST_ID19983,Yes
CUST_ID19984,No
CUST_ID19985,No
CUST_ID19986,No
CUST_ID19987,No
CUST_ID19988,No
CUST_ID19989,Yes
CUST_ID19990,No
CUST_ID19991,No
CUST_ID19992,No
CUST_ID19993,No
CUST_ID19994,No
CUST_ID19995,Yes
CUST_ID19996,No
CUST_ID19997,No
CUST_ID19998,No
CUST_ID19999,Yes
CUST_ID20000,Yes
CUST_ID20001,No
CUST_ID20002,No
CUST_ID20003,Yes
CUST_ID20004,No
CUST_ID20005,No
CUST_ID20006,No
CUST_ID20007,No
CUST_ID20008,No
CUST_ID20009,No
CUST_ID20010,Yes
CUST_ID20011,No
CUST_ID20012,No
CUST_ID20013,No
CUST_ID20014,No
CUST_ID20015,No
CUST_ID20016,No
CUST_ID20017,No
CUST_ID20018,No
CUST_ID20019,No
CUST_ID20020,No
CUST_ID20021,No
CUST_ID20022,No
CUST_ID20023,No
CUST_ID20024,No
CUST_ID20025,No
CUST_ID20026,No
CUST_ID20027,No
CUST_ID20028,Yes
CUST_ID20029,No
CUST_ID20030,No
CUST_ID20031,Yes
CUST_ID20032,No
CUST_ID20033,No
CUST_ID20034,No
CUST_ID20035,No
CUST_ID20036,Yes
CUST_ID20037,No
CUST_ID20038,No
CUST_ID20039,Yes
CUST_ID20040,No
CUST_ID20041,No
CUST_ID20042,No
CUST_ID20043,No
CUST_ID20044,No
CUST_ID20045,No
CUST_ID20046,No
CUST_ID20047,No
CUST_ID20048,No
CUST_ID20049,No
CUST_ID20050,No
CUST_ID20051,No
CUST_ID20052,Yes
CUST_ID20053,No
CUST_ID20054,No
CUST_ID20055,No
CUST_ID20056,No
CUST_ID20057,No
CUST_ID20058,No
CUST_ID20059,No
CUST_ID20060,Yes
CUST_ID20061,No
CUST_ID20062,No
CUST_ID20063,Yes
CUST_ID20064,No
CUST_ID20065,No
CUST_ID20066,No
CUST_ID20067,No
CUST_ID20068,No
CUST_ID20069,No
CUST_ID20070,No
CUST_ID20071,Yes
CUST_ID20072,No
CUST_ID20073,No
CUST_ID20074,No
CUST_ID20075,No
CUST_ID20076,No
CUST_ID20077,No
CUST_ID20078,No
CUST_ID20079,No
CUST_ID20080,No
CUST_ID20081,Yes
CUST_ID20082,No
CUST_ID20083,No
CUST_ID20084,No
CUST_ID20085,No
CUST_ID20086,Yes
CUST_ID20087,No
CUST_ID20088,No
CUST_ID20089,Yes
CUST_ID20090,Yes
CUST_ID20091,No
CUST_ID20092,No
CUST_ID20093,No
CUST_ID20094,No
CUST_ID20095,Yes
CUST_ID20096,Yes
CUST_ID20097,Yes
CUST_ID20098,No
CUST_ID20099,No
CUST_ID20100,No
CUST_ID20101,No
CUST_ID20102,No
CUST_ID20103,Yes
CUST_ID20104,No
CUST_ID20105,Yes
CUST_ID20106,No
CUST_ID20107,Yes
CUST_ID20108,Yes
CUST_ID20109,Yes
CUST_ID20110,No
CUST_ID20111,No
CUST_ID20112,No
CUST_ID20113,No
CUST_ID20114,No
CUST_ID20115,No
CUST_ID20116,Yes
CUST_ID20117,Yes
CUST_ID20118,No
CUST_ID20119,No
CUST_ID20120,No
CUST_ID20121,No
CUST_ID20122,No
CUST_ID20123,No
CUST_ID20124,No
CUST_ID20125,No
CUST_ID20126,No
CUST_ID20127,No
CUST_ID20128,Yes
CUST_ID20129,No
CUST_ID20130,No
CUST_ID20131,No
CUST_ID20132,No
CUST_ID20133,Yes
CUST_ID20134,No
CUST_ID20135,No
CUST_ID20136,No
CUST_ID20137,No
CUST_ID20138,No
CUST_ID20139,No
CUST_ID20140,No
CUST_ID20141,No
CUST_ID20142,Yes
CUST_ID20143,No
CUST_ID20144,No
CUST_ID20145,No
CUST_ID20146,No
CUST_ID20147,No
CUST_ID20148,Yes
CUST_ID20149,No
CUST_ID20150,No
CUST_ID20151,No
CUST_ID20152,No
CUST_ID20153,No
CUST_ID20154,No
CUST_ID20155,No
CUST_ID20156,No
CUST_ID20157,No
CUST_ID20158,No
CUST_ID20159,No
CUST_ID20160,No
CUST_ID20161,No
CUST_ID20162,No
CUST_ID20163,No
CUST_ID20164,No
CUST_ID20165,No
CUST_ID20166,No
CUST_ID20167,Yes
CUST_ID20168,No
CUST_ID20169,No
CUST_ID20170,No
CUST_ID20171,No
CUST_ID20172,No
CUST_ID20173,No
CUST_ID20174,No
CUST_ID20175,No
CUST_ID20176,Yes
CUST_ID20177,No
CUST_ID20178,No
CUST_ID20179,Yes
CUST_ID20180,No
CUST_ID20181,No
CUST_ID20182,No
CUST_ID20183,Yes
CUST_ID20184,No
CUST_ID20185,No
CUST_ID20186,No
CUST_ID20187,No
CUST_ID20188,No
CUST_ID20189,No
CUST_ID20190,No
CUST_ID20191,Yes
CUST_ID20192,No
CUST_ID20193,No
CUST_ID20194,No
CUST_ID20195,No
CUST_ID20196,Yes
CUST_ID20197,No
CUST_ID20198,No
CUST_ID20199,Yes
CUST_ID20200,No
CUST_ID20201,Yes
CUST_ID20202,No
CUST_ID20203,No
CUST_ID20204,No
CUST_ID20205,Yes
CUST_ID20206,No
CUST_ID20207,No
CUST_ID20208,No
CUST_ID20209,No
CUST_ID20210,Yes
CUST_ID20211,No
CUST_ID20212,No
CUST_ID20213,No
CUST_ID20214,No
CUST_ID20215,Yes
CUST_ID20216,No
CUST_ID20217,No
CUST_ID20218,No
CUST_ID20219,No
CUST_ID20220,No
CUST_ID20221,Yes
CUST_ID20222,No
CUST_ID20223,No
CUST_ID20224,No
CUST_ID20225,No
CUST_ID20226,No
CUST_ID20227,No
CUST_ID20228,No
CUST_ID20229,No
CUST_ID20230,No
CUST_ID20231,Yes
CUST_ID20232,No
CUST_ID20233,No
CUST_ID20234,No
CUST_ID20235,No
CUST_ID20236,No
CUST_ID20237,No
CUST_ID20238,No
CUST_ID20239,Yes
CUST_ID20240,No
CUST_ID20241,No
CUST_ID20242,No
CUST_ID20243,Yes
CUST_ID20244,No
CUST_ID20245,No
CUST_ID20246,No
CUST_ID20247,Yes
CUST_ID20248,No
CUST_ID20249,No
CUST_ID20250,No
CUST_ID20251,No
CUST_ID20252,No
CUST_ID20253,No
CUST_ID20254,No
CUST_ID20255,No
CUST_ID20256,No
CUST_ID20257,No
CUST_ID20258,No
CUST_ID20259,No
CUST_ID20260,No
CUST_ID20261,No
CUST_ID20262,No
CUST_ID20263,No
CUST_ID20264,Yes
CUST_ID20265,No
CUST_ID20266,No
CUST_ID20267,Yes
CUST_ID20268,No
CUST_ID20269,No
CUST_ID20270,No
CUST_ID20271,No
CUST_ID20272,No
CUST_ID20273,No
CUST_ID20274,No
CUST_ID20275,Yes
CUST_ID20276,No
CUST_ID20277,Yes
CUST_ID20278,No
CUST_ID20279,Yes
CUST_ID20280,Yes
CUST_ID20281,No
CUST_ID20282,No
CUST_ID20283,No
CUST_ID20284,Yes
CUST_ID20285,No
CUST_ID20286,No
CUST_ID20287,Yes
CUST_ID20288,No
CUST_ID20289,No
CUST_ID20290,No
CUST_ID20291,No
CUST_ID20292,No
CUST_ID20293,No
CUST_ID20294,No
CUST_ID20295,No
CUST_ID20296,No
CUST_ID20297,No
CUST_ID20298,No
CUST_ID20299,Yes
CUST_ID20300,No
CUST_ID20301,No
CUST_ID20302,No
CUST_ID20303,No
CUST_ID20304,No
CUST_ID20305,No
CUST_ID20306,No
CUST_ID20307,No
CUST_ID20308,No
CUST_ID20309,No
CUST_ID20310,No
CUST_ID20311,No
CUST_ID20312,No
CUST_ID20313,No
CUST_ID20314,No
CUST_ID20315,No
CUST_ID20316,No
CUST_ID20317,No
CUST_ID20318,No
CUST_ID20319,No
CUST_ID20320,Yes
CUST_ID20321,Yes
CUST_ID20322,No
CUST_ID20323,No
CUST_ID20324,No
CUST_ID20325,No
CUST_ID20326,No
CUST_ID20327,Yes
CUST_ID20328,No
CUST_ID20329,No
CUST_ID20330,No
CUST_ID20331,No
CUST_ID20332,No
CUST_ID20333,No
CUST_ID20334,No
CUST_ID20335,No
CUST_ID20336,No
CUST_ID20337,Yes
CUST_ID20338,Yes
CUST_ID20339,No
CUST_ID20340,No
CUST_ID20341,No
CUST_ID20342,No
CUST_ID20343,Yes
CUST_ID20344,No
CUST_ID20345,No
CUST_ID20346,Yes
CUST_ID20347,No
CUST_ID20348,No
CUST_ID20349,No
CUST_ID20350,No
CUST_ID20351,No
CUST_ID20352,No
CUST_ID20353,No
CUST_ID20354,No
CUST_ID20355,No
CUST_ID20356,No
CUST_ID20357,No
CUST_ID20358,No
CUST_ID20359,No
CUST_ID20360,No
CUST_ID20361,No
CUST_ID20362,No
CUST_ID20363,No
CUST_ID20364,No
CUST_ID20365,Yes
CUST_ID20366,No
CUST_ID20367,No
CUST_ID20368,No
CUST_ID20369,No
CUST_ID20370,Yes
CUST_ID20371,No
CUST_ID20372,No
CUST_ID20373,No
CUST_ID20374,No
CUST_ID20375,Yes
CUST_ID20376,No
CUST_ID20377,No
CUST_ID20378,No
CUST_ID20379,No
CUST_ID20380,No
CUST_ID20381,Yes
CUST_ID20382,No
CUST_ID20383,No
CUST_ID20384,No
CUST_ID20385,No
CUST_ID20386,No
CUST_ID20387,No
CUST_ID20388,No
CUST_ID20389,No
CUST_ID20390,No
CUST_ID20391,No
CUST_ID20392,No
CUST_ID20393,No
CUST_ID20394,No
CUST_ID20395,No
CUST_ID20396,No
CUST_ID20397,No
CUST_ID20398,No
CUST_ID20399,No
CUST_ID20400,No
CUST_ID20401,No
CUST_ID20402,Yes
CUST_ID20403,No
CUST_ID20404,No
CUST_ID20405,Yes
CUST_ID20406,No
CUST_ID20407,No
CUST_ID20408,No
CUST_ID20409,Yes
CUST_ID20410,No
CUST_ID20411,No
CUST_ID20412,No
CUST_ID20413,No
CUST_ID20414,No
CUST_ID20415,No
CUST_ID20416,No
CUST_ID20417,No
CUST_ID20418,No
CUST_ID20419,No
CUST_ID20420,No
CUST_ID20421,No
CUST_ID20422,Yes
CUST_ID20423,No
CUST_ID20424,No
CUST_ID20425,No
CUST_ID20426,No
CUST_ID20427,No
CUST_ID20428,No
CUST_ID20429,Yes
CUST_ID20430,No
CUST_ID20431,No
CUST_ID20432,No
CUST_ID20433,No
CUST_ID20434,No
CUST_ID20435,No
CUST_ID20436,No
CUST_ID20437,No
CUST_ID20438,Yes
CUST_ID20439,No
CUST_ID20440,No
CUST_ID20441,No
CUST_ID20442,No
CUST_ID20443,No
CUST_ID20444,No
CUST_ID20445,No
CUST_ID20446,No
CUST_ID20447,No
CUST_ID20448,No
CUST_ID20449,No
CUST_ID20450,No
CUST_ID20451,No
CUST_ID20452,No
CUST_ID20453,No
CUST_ID20454,No
CUST_ID20455,No
CUST_ID20456,Yes
CUST_ID20457,No
CUST_ID20458,No
CUST_ID20459,No
CUST_ID20460,No
CUST_ID20461,No
CUST_ID20462,No
CUST_ID20463,No
CUST_ID20464,No
CUST_ID20465,No
CUST_ID20466,No
CUST_ID20467,Yes
CUST_ID20468,No
CUST_ID20469,Yes
CUST_ID20470,No
CUST_ID20471,No
CUST_ID20472,Yes
CUST_ID20473,No
CUST_ID20474,No
CUST_ID20475,No
CUST_ID20476,No
CUST_ID20477,No
CUST_ID20478,No
CUST_ID20479,Yes
CUST_ID20480,No
CUST_ID20481,No
CUST_ID20482,No
CUST_ID20483,No
CUST_ID20484,No
CUST_ID20485,No
CUST_ID20486,No
CUST_ID20487,Yes
CUST_ID20488,No
CUST_ID20489,No
CUST_ID20490,No
CUST_ID20491,No
CUST_ID20492,Yes
CUST_ID20493,Yes
CUST_ID20494,No
CUST_ID20495,No
CUST_ID20496,No
CUST_ID20497,No
CUST_ID20498,No
CUST_ID20499,No
CUST_ID20500,No
CUST_ID20501,No
CUST_ID20502,Yes
CUST_ID20503,Yes
CUST_ID20504,No
CUST_ID20505,No
CUST_ID20506,No
CUST_ID20507,No
CUST_ID20508,No
CUST_ID20509,No
CUST_ID20510,No
CUST_ID20511,Yes
CUST_ID20512,No
CUST_ID20513,No
CUST_ID20514,Yes
CUST_ID20515,No
CUST_ID20516,No
CUST_ID20517,Yes
CUST_ID20518,No
CUST_ID20519,Yes
CUST_ID20520,No
CUST_ID20521,No
CUST_ID20522,No
CUST_ID20523,No
CUST_ID20524,No
CUST_ID20525,No
CUST_ID20526,No
CUST_ID20527,Yes
CUST_ID20528,No
CUST_ID20529,Yes
CUST_ID20530,No
CUST_ID20531,No
CUST_ID20532,No
CUST_ID20533,No
CUST_ID20534,No
CUST_ID20535,Yes
CUST_ID20536,No
CUST_ID20537,No
CUST_ID20538,No
CUST_ID20539,Yes
CUST_ID20540,No
CUST_ID20541,No
CUST_ID20542,Yes
CUST_ID20543,No
CUST_ID20544,No
CUST_ID20545,No
CUST_ID20546,No
CUST_ID20547,Yes
CUST_ID20548,No
CUST_ID20549,Yes
CUST_ID20550,No
CUST_ID20551,No
CUST_ID20552,No
CUST_ID20553,Yes
CUST_ID20554,No
CUST_ID20555,No
CUST_ID20556,No
CUST_ID20557,No
CUST_ID20558,No
CUST_ID20559,Yes
CUST_ID20560,No
CUST_ID20561,No
CUST_ID20562,No
CUST_ID20563,No
CUST_ID20564,No
CUST_ID20565,No
CUST_ID20566,No
CUST_ID20567,No
CUST_ID20568,No
CUST_ID20569,No
CUST_ID20570,No
CUST_ID20571,No
CUST_ID20572,Yes
CUST_ID20573,Yes
CUST_ID20574,Yes
CUST_ID20575,No
CUST_ID20576,No
CUST_ID20577,No
CUST_ID20578,No
CUST_ID20579,No
CUST_ID20580,Yes
CUST_ID20581,No
CUST_ID20582,No
CUST_ID20583,No
CUST_ID20584,No
CUST_ID20585,Yes
CUST_ID20586,No
CUST_ID20587,No
CUST_ID20588,Yes
CUST_ID20589,No
CUST_ID20590,No
CUST_ID20591,No
CUST_ID20592,No
CUST_ID20593,No
CUST_ID20594,Yes
CUST_ID20595,No
CUST_ID20596,No
CUST_ID20597,No
CUST_ID20598,No
CUST_ID20599,No
CUST_ID20600,No
CUST_ID20601,Yes
CUST_ID20602,Yes
CUST_ID20603,Yes
CUST_ID20604,No
CUST_ID20605,No
CUST_ID20606,No
CUST_ID20607,No
CUST_ID20608,Yes
CUST_ID20609,No
CUST_ID20610,No
CUST_ID20611,No
CUST_ID20612,No
CUST_ID20613,No
CUST_ID20614,No
CUST_ID20615,No
CUST_ID20616,No
CUST_ID20617,No
CUST_ID20618,No
CUST_ID20619,No
CUST_ID20620,No
CUST_ID20621,Yes
CUST_ID20622,No
CUST_ID20623,No
CUST_ID20624,No
CUST_ID20625,Yes
CUST_ID20626,No
CUST_ID20627,No
CUST_ID20628,No
CUST_ID20629,No
CUST_ID20630,Yes
CUST_ID20631,Yes
CUST_ID20632,No
CUST_ID20633,No
CUST_ID20634,No
CUST_ID20635,No
CUST_ID20636,No
CUST_ID20637,Yes
CUST_ID20638,No
CUST_ID20639,No
CUST_ID20640,No
CUST_ID20641,No
CUST_ID20642,No
CUST_ID20643,No
CUST_ID20644,No
CUST_ID20645,No
CUST_ID20646,Yes
CUST_ID20647,No
CUST_ID20648,No
CUST_ID20649,No
CUST_ID20650,No
CUST_ID20651,No
CUST_ID20652,No
CUST_ID20653,Yes
CUST_ID20654,No
CUST_ID20655,No
CUST_ID20656,No
CUST_ID20657,No
CUST_ID20658,No
CUST_ID20659,Yes
CUST_ID20660,No
CUST_ID20661,No
CUST_ID20662,No
CUST_ID20663,No
CUST_ID20664,No
CUST_ID20665,No
CUST_ID20666,No
CUST_ID20667,No
CUST_ID20668,No
CUST_ID20669,No
CUST_ID20670,No
CUST_ID20671,No
CUST_ID20672,No
CUST_ID20673,Yes
CUST_ID20674,Yes
CUST_ID20675,No
CUST_ID20676,No
CUST_ID20677,No
CUST_ID20678,No
CUST_ID20679,No
CUST_ID20680,No
CUST_ID20681,No
CUST_ID20682,No
CUST_ID20683,Yes
CUST_ID20684,No
CUST_ID20685,No
CUST_ID20686,Yes
CUST_ID20687,Yes
CUST_ID20688,No
CUST_ID20689,No
CUST_ID20690,No
CUST_ID20691,Yes
CUST_ID20692,No
CUST_ID20693,No
CUST_ID20694,No
CUST_ID20695,No
CUST_ID20696,Yes
CUST_ID20697,Yes
CUST_ID20698,No
CUST_ID20699,No
CUST_ID20700,No
CUST_ID20701,No
CUST_ID20702,No
CUST_ID20703,No
CUST_ID20704,No
CUST_ID20705,No
CUST_ID20706,No
CUST_ID20707,Yes
CUST_ID20708,No
CUST_ID20709,No
CUST_ID20710,No
CUST_ID20711,No
CUST_ID20712,No
CUST_ID20713,No
CUST_ID20714,No
CUST_ID20715,No
CUST_ID20716,No
CUST_ID20717,Yes
CUST_ID20718,No
CUST_ID20719,No
CUST_ID20720,No
