customerID,Tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
17531,55.0,Two year,No,Bank transfer (automatic),64.4385666388739,1889.5
17532,62.0,Two year,Yes,Credit card (automatic),118.75,473.9
17533,54.0,Two year,Yes,Credit card (automatic),42.5801140819558,321.65
17534,0.0,Month-to-month,Yes,Electronic check,72.54132786495,3186.65
17535,47.0,Two year,No,Mailed check,41.8357177713164,20.2
17536,41.0,Two year,Yes,Bank transfer (automatic),118.75,1554.9
17537,28.0,One year,No,Bank transfer (automatic),29.7008939510243,1090.65
17538,11.0,Month-to-month,Yes,Mailed check,18.25,1587.55
17539,40.0,Month-to-month,Yes,Bank transfer (automatic),59.3398551605198,35.0
17540,72.0,One year,Yes,Bank transfer (automatic),101.012269377805,1432.55
17541,13.0,Month-to-month,Yes,Bank transfer (automatic),97.9884775483419,20.2
17542,18.0,Month-to-month,Yes,Mailed check,107.195522260915,1790.65
17543,25.0,Month-to-month,Yes,Electronic check,90.3155017291085,3165.6
17544,17.0,Month-to-month,No,Bank transfer (automatic),71.1640929172558,2621.75
17545,0.0,Month-to-month,No,Bank transfer (automatic),55.6013502851232,300.8
17546,31.0,One year,Yes,Mailed check,113.049641357821,573.05
17547,33.0,One year,Yes,Electronic check,18.25,1424.95
17548,37.0,Month-to-month,Yes,Credit card (automatic),83.3298006225255,6844.5
17549,51.0,Month-to-month,Yes,Mailed check,94.5268615800339,254.5
17550,14.0,Month-to-month,Yes,Mailed check,49.6676177510006,5645.8
17551,72.0,One year,Yes,Credit card (automatic),90.4269954617308,610.2
17552,0.0,Month-to-month,No,Electronic check,71.8041688027645,2467.75
17553,61.0,Month-to-month,Yes,Mailed check,118.75,4134.85
17554,0.0,Month-to-month,Yes,Electronic check,40.8100060254113,3640.45
17555,35.0,Month-to-month,Yes,Electronic check,91.5443222549995,2790.65
17556,5.0,Two year,Yes,Bank transfer (automatic),95.740335455428,223.45
17557,29.0,One year,Yes,Electronic check,99.242567045594,279.3
17558,40.0,One year,No,Mailed check,18.25,6844.5
17559,49.0,Two year,Yes,Electronic check,91.6453830789802,1482.3
17560,21.0,Month-to-month,Yes,Electronic check,91.3270823320601,20.2
17561,48.0,Month-to-month,No,Mailed check,25.783700825008,417.75
17562,33.0,Two year,Yes,Mailed check,78.4898757047184,4458.15
17563,50.0,Two year,No,Credit card (automatic),60.6240893373551,272.95
17564,62.0,Two year,No,Credit card (automatic),35.3560587108451,5538.35
17565,69.0,Two year,Yes,Bank transfer (automatic),105.606048782914,679.55
17566,53.0,Month-to-month,No,Bank transfer (automatic),57.1134135777326,425.1
17567,27.0,Month-to-month,No,Mailed check,49.8841263043315,19.75
17568,65.0,One year,Yes,Electronic check,88.0892025191864,3842.6
17569,40.0,Two year,No,Credit card (automatic),25.7975135219619,713.1
17570,72.0,Two year,Yes,Bank transfer (automatic),81.6065429516271,1857.85
17571,49.0,Month-to-month,Yes,Electronic check,45.6494062272694,35.55
17572,67.0,Two year,Yes,Bank transfer (automatic),92.1661442044069,102.75
17573,60.0,Month-to-month,Yes,Mailed check,91.2029294500724,103.7
17574,72.0,One year,No,Bank transfer (automatic),75.0783535762287,78.9
17575,0.0,Month-to-month,Yes,Credit card (automatic),48.8322296694879,3281.65
17576,50.0,Two year,Yes,Bank transfer (automatic),59.2257503907973,6520.8
17577,0.0,Month-to-month,No,Electronic check,18.25,3229.4
17578,36.0,Month-to-month,Yes,Electronic check,83.562451509811,338.9
17579,9.0,Month-to-month,Yes,Electronic check,71.2261855226083,3089.1
17580,10.0,Month-to-month,Yes,Electronic check,25.9968452887476,1161.75
17581,63.0,Two year,No,Bank transfer (automatic),50.1316150410083,978.0
17582,0.0,Month-to-month,No,Electronic check,33.3366316358394,3974.7
17583,60.0,One year,Yes,Bank transfer (automatic),48.1481836119008,6844.5
17584,7.0,Month-to-month,Yes,Bank transfer (automatic),36.4929586735431,5522.7
17585,25.0,Two year,Yes,Electronic check,102.068290789694,1108.0
17586,36.0,Month-to-month,Yes,Electronic check,97.356302440442,2929.75
17587,21.0,Two year,No,Credit card (automatic),18.9100557355686,73.05
17588,23.0,Two year,No,Electronic check,62.5396568462265,1386.9
17589,16.0,Two year,Yes,Credit card (automatic),26.757786622248,1929.0
17590,72.0,Two year,Yes,Bank transfer (automatic),74.3812899901914,608.5
17591,29.0,One year,No,Credit card (automatic),46.8701159806542,20.2
17592,63.0,Two year,Yes,Electronic check,96.4962246616868,7405.5
17593,51.0,Month-to-month,Yes,Mailed check,76.2750378205917,226.45
17594,72.0,Two year,Yes,Mailed check,118.75,6151.9
17595,3.0,Month-to-month,Yes,Electronic check,64.839310515531,8332.15
17596,1.0,Month-to-month,Yes,Electronic check,63.5898883825387,55.3
17597,29.0,Month-to-month,Yes,Bank transfer (automatic),79.008658546244,6844.5
17598,41.0,Month-to-month,Yes,Mailed check,61.9878161193277,7132.15
17599,28.0,Month-to-month,Yes,Mailed check,75.3142154532918,4754.3
17600,35.0,Two year,Yes,Bank transfer (automatic),84.4902706489254,20.2
17601,45.0,One year,Yes,Bank transfer (automatic),18.25,6096.45
17602,0.0,Month-to-month,No,Electronic check,75.772929780251,301.4
17603,56.0,Two year,Yes,Mailed check,18.25,608.8
17604,0.0,Month-to-month,No,Electronic check,57.316806191355,1737.45
17605,38.0,Two year,No,Mailed check,43.9158931755783,3334.95
17606,34.0,Month-to-month,Yes,Electronic check,49.8026922561966,2576.8
17607,47.0,One year,Yes,Bank transfer (automatic),71.2426350623322,5883.85
17608,51.0,Two year,Yes,Mailed check,36.4129624378819,20.2
17609,34.0,Two year,Yes,Bank transfer (automatic),61.0191672596483,82.7
17610,66.0,Two year,Yes,Bank transfer (automatic),118.75,1725.4
17611,2.0,Month-to-month,Yes,Mailed check,86.2349285794195,5037.55
17612,48.0,Two year,No,Electronic check,29.5361457503578,477.7
17613,23.0,Two year,Yes,Electronic check,61.0524598410949,457.1
17614,58.0,Two year,Yes,Mailed check,105.923200886516,1119.9
17615,21.0,Month-to-month,No,Electronic check,44.2460944125311,5163.3
17616,21.0,Month-to-month,No,Credit card (automatic),18.25,914.6
17617,29.0,One year,Yes,Bank transfer (automatic),61.4115505555208,7554.05
17618,19.0,Month-to-month,Yes,Mailed check,31.4121378220291,5317.8
17619,24.0,Month-to-month,No,Electronic check,61.1545987709903,999.8
17620,21.0,Month-to-month,No,Credit card (automatic),18.25,355.2
17621,42.0,Month-to-month,Yes,Bank transfer (automatic),44.6792470281193,3789.2
17622,0.0,Month-to-month,Yes,Electronic check,108.454544444983,2249.1
17623,24.0,Two year,No,Credit card (automatic),19.6440431842794,6944.5
17624,9.0,Month-to-month,No,Electronic check,46.6151449941933,19.5
17625,72.0,One year,Yes,Credit card (automatic),84.0849168933498,1852.85
17626,26.0,Month-to-month,Yes,Credit card (automatic),65.2642964708471,5976.9
17627,30.0,Two year,No,Electronic check,73.3359350447546,6860.6
17628,31.0,Month-to-month,Yes,Mailed check,111.545749693697,1468.75
17629,60.0,One year,Yes,Credit card (automatic),57.9903935195377,717.5
17630,44.0,Month-to-month,Yes,Bank transfer (automatic),61.785016952851,1391.15
17631,24.0,Month-to-month,Yes,Bank transfer (automatic),76.0329839720628,907.05
17632,39.0,Two year,No,Mailed check,37.5795491038753,3221.25
17633,0.0,Month-to-month,Yes,Credit card (automatic),18.25,81.95
17634,0.0,Month-to-month,Yes,Electronic check,64.7367224136852,1723.95
17635,37.0,Month-to-month,No,Bank transfer (automatic),81.259595359266,5264.3
17636,33.0,Two year,Yes,Credit card (automatic),20.8626564331094,3420.5
17637,52.0,Month-to-month,No,Mailed check,65.0667047406803,516.15
17638,13.0,Month-to-month,Yes,Bank transfer (automatic),49.3808773198535,6844.5
17639,22.0,Month-to-month,No,Bank transfer (automatic),19.9799655561676,436.9
17640,37.0,Two year,No,Electronic check,18.25,906.85
17641,28.0,Two year,Yes,Credit card (automatic),73.9460307238496,6844.5
17642,55.0,One year,Yes,Credit card (automatic),82.9424977064294,899.8
17643,55.0,Two year,No,Bank transfer (automatic),112.367114483477,6844.5
17644,0.0,Month-to-month,No,Credit card (automatic),18.25,95.6
17645,39.0,Two year,Yes,Bank transfer (automatic),106.709625540747,1740.8
17646,19.0,Two year,Yes,Bank transfer (automatic),67.0139037772385,415.4
17647,66.0,Two year,Yes,Electronic check,58.1045472522354,552.95
17648,0.0,Month-to-month,No,Bank transfer (automatic),56.3930181399356,3420.5
17649,0.0,Month-to-month,No,Mailed check,18.25,83.4
17650,28.0,Month-to-month,Yes,Mailed check,105.762603057046,20.2
17651,52.0,Month-to-month,No,Mailed check,73.0711313871254,332.5
17652,19.0,Month-to-month,No,Electronic check,41.9816496181176,819.55
17653,68.0,One year,No,Mailed check,84.3350509527697,2762.75
17654,8.0,Two year,Yes,Electronic check,51.6382444799014,562.6
17655,27.0,Two year,Yes,Electronic check,89.1832024466287,2177.45
17656,57.0,One year,No,Bank transfer (automatic),41.2232410241637,5883.85
17657,34.0,One year,No,Mailed check,64.7970023412471,2042.05
17658,43.0,Two year,No,Mailed check,37.7611527562721,7634.25
17659,11.0,Month-to-month,Yes,Electronic check,94.9211490407757,3632.0
17660,11.0,Month-to-month,Yes,Mailed check,89.7977793002825,677.05
17661,48.0,Month-to-month,Yes,Credit card (automatic),101.815621440739,1587.55
17662,0.0,Month-to-month,Yes,Mailed check,72.1035105178402,1281.0
17663,0.0,Month-to-month,Yes,Bank transfer (automatic),51.9739961338722,6936.85
17664,21.0,Month-to-month,Yes,Mailed check,35.9538660577527,4554.85
17665,15.0,Two year,Yes,Mailed check,63.7690067331504,5913.95
17666,0.0,Month-to-month,No,Electronic check,49.3904958527326,5686.4
17667,26.0,Month-to-month,No,Bank transfer (automatic),18.25,219.0
17668,13.0,Month-to-month,No,Electronic check,67.8934413752313,1077.05
17669,0.0,Month-to-month,Yes,Bank transfer (automatic),46.5737749961776,1500.95
17670,0.0,Month-to-month,Yes,Mailed check,72.4765923046768,155.35
17671,26.0,Two year,No,Bank transfer (automatic),69.2666285052698,690.5
17672,72.0,Month-to-month,Yes,Electronic check,92.1673696132301,24.8
17673,39.0,One year,Yes,Bank transfer (automatic),45.7050291831781,139.25
17674,30.0,Month-to-month,Yes,Electronic check,82.7601594966031,5742.9
17675,32.0,Month-to-month,No,Electronic check,110.439341462389,6844.5
17676,0.0,Month-to-month,Yes,Mailed check,29.2899847655154,2857.6
17677,45.0,Two year,Yes,Mailed check,69.6344765510838,406.05
17678,53.0,Two year,Yes,Bank transfer (automatic),32.0468260958642,666.0
17679,57.0,Two year,No,Bank transfer (automatic),108.901411813876,123.65
17680,0.0,Month-to-month,Yes,Electronic check,41.2236866328741,7943.45
17681,27.0,Month-to-month,Yes,Electronic check,88.6934172484212,3254.35
17682,42.0,Month-to-month,Yes,Mailed check,100.264441488707,3201.55
17683,64.0,Two year,No,Bank transfer (automatic),58.48257849779,7919.8
17684,2.0,Month-to-month,Yes,Credit card (automatic),46.0259316348156,5647.95
17685,34.0,Two year,Yes,Mailed check,63.5260733307774,4539.6
17686,11.0,Month-to-month,Yes,Electronic check,35.9201057206059,877.35
17687,7.0,Month-to-month,No,Electronic check,104.421680503231,6373.1
17688,32.0,Two year,Yes,Electronic check,34.0626131315022,1778.7
17689,19.0,One year,Yes,Bank transfer (automatic),18.25,6004.85
17690,30.0,Month-to-month,Yes,Electronic check,50.6605282608908,545.15
17691,26.0,Month-to-month,No,Mailed check,85.0661757482923,3306.85
17692,72.0,Two year,No,Credit card (automatic),99.3538727375477,1222.8
17693,39.0,Month-to-month,No,Mailed check,53.4297787971431,170.5
17694,27.0,Month-to-month,No,Electronic check,18.5332503084248,1345.55
17695,38.0,One year,No,Credit card (automatic),54.9759089492689,1633.0
17696,9.0,Two year,Yes,Mailed check,63.8171766606484,2324.7
17697,38.0,Month-to-month,Yes,Credit card (automatic),79.6147535168039,20.2
17698,10.0,Month-to-month,Yes,Electronic check,118.75,20.2
17699,45.0,Month-to-month,No,Credit card (automatic),71.3282692744481,1855.65
17700,27.0,Two year,Yes,Credit card (automatic),49.0129517703206,6856.95
17701,36.0,Month-to-month,Yes,Mailed check,61.4748403142605,1212.1
17702,37.0,Two year,Yes,Bank transfer (automatic),29.2903769018001,2407.3
17703,72.0,Two year,Yes,Mailed check,65.9332127104536,842.9
17704,0.0,Month-to-month,No,Mailed check,53.2966457284289,225.65
17705,33.0,Month-to-month,Yes,Electronic check,46.4772237013062,856.5
17706,35.0,Month-to-month,Yes,Electronic check,35.7607706404461,1208.6
17707,9.0,Month-to-month,Yes,Mailed check,46.3999780032088,20.2
17708,50.0,Month-to-month,Yes,Electronic check,118.75,630.6
17709,41.0,Two year,No,Electronic check,63.8122768299302,6052.25
17710,26.0,Two year,No,Mailed check,69.6751914067501,803.3
17711,45.0,One year,Yes,Credit card (automatic),37.2275079674541,857.8
17712,16.0,Month-to-month,Yes,Bank transfer (automatic),36.3089899840364,4931.8
17713,53.0,Two year,Yes,Bank transfer (automatic),22.1589337099764,1406.65
17714,33.0,Month-to-month,Yes,Electronic check,44.1222947513007,324.3
17715,45.0,Month-to-month,No,Mailed check,78.991228113958,454.15
17716,33.0,Two year,Yes,Bank transfer (automatic),112.182215286793,6637.9
17717,0.0,Month-to-month,Yes,Mailed check,59.3599230466899,160.75
17718,35.0,Two year,No,Credit card (automatic),18.25,2365.15
17719,65.0,One year,Yes,Mailed check,89.7949868993646,4414.3
17720,39.0,One year,Yes,Credit card (automatic),43.3792597571541,3974.7
17721,72.0,One year,No,Bank transfer (automatic),61.2326898677036,2042.05
17722,7.0,Month-to-month,Yes,Mailed check,117.286617511701,1072.0
17723,19.0,Month-to-month,Yes,Mailed check,63.5236741712997,3092.65
17724,43.0,One year,No,Credit card (automatic),48.0672972518896,289.3
17725,13.0,Month-to-month,Yes,Mailed check,71.1438966314182,3772.65
17726,65.0,Two year,Yes,Credit card (automatic),118.75,1432.55
17727,72.0,One year,No,Bank transfer (automatic),77.5592785571497,1564.05
17728,41.0,One year,Yes,Bank transfer (automatic),69.1850231422839,312.7
17729,41.0,Month-to-month,No,Bank transfer (automatic),95.859838194856,455.3
17730,35.0,Month-to-month,Yes,Electronic check,47.9845352468238,521.35
17731,36.0,One year,Yes,Electronic check,118.75,7482.1
17732,52.0,Two year,Yes,Bank transfer (automatic),118.04915090942,265.3
17733,54.0,Two year,Yes,Bank transfer (automatic),41.0679112038166,24.6
17734,0.0,Month-to-month,Yes,Bank transfer (automatic),42.6624275551263,4378.35
17735,70.0,One year,No,Mailed check,44.8087650149554,6383.35
17736,32.0,One year,Yes,Mailed check,22.7382065268882,6844.5
17737,37.0,One year,No,Mailed check,43.6141649420312,8058.85
17738,41.0,Two year,Yes,Credit card (automatic),66.7261878354888,602.55
17739,36.0,One year,No,Bank transfer (automatic),69.9610602108597,6526.65
17740,0.0,Month-to-month,Yes,Electronic check,71.3748934764684,653.9
17741,62.0,One year,No,Bank transfer (automatic),75.9337997243354,1718.2
17742,11.0,Month-to-month,No,Credit card (automatic),54.7226843258314,4475.9
17743,46.0,Two year,Yes,Bank transfer (automatic),56.3990629337439,6844.5
17744,36.0,One year,Yes,Bank transfer (automatic),40.4719264246359,5941.05
17745,0.0,Month-to-month,No,Electronic check,18.25,1415.55
17746,23.0,Two year,Yes,Mailed check,88.3527220063489,4428.45
17747,67.0,Month-to-month,Yes,Electronic check,83.8637422321282,435.45
17748,17.0,One year,No,Electronic check,18.25,930.45
17749,69.0,One year,No,Mailed check,117.655834091258,470.0
17750,0.0,Month-to-month,Yes,Electronic check,18.25,1949.4
17751,30.0,Month-to-month,No,Electronic check,86.7662417390138,390.4
17752,35.0,Month-to-month,Yes,Bank transfer (automatic),102.216799909621,930.45
17753,46.0,Two year,Yes,Bank transfer (automatic),40.6744111923824,4461.85
17754,72.0,Two year,Yes,Credit card (automatic),74.5710873135267,2838.55
17755,0.0,Month-to-month,Yes,Electronic check,91.8180162526924,3211.9
17756,7.0,Two year,Yes,Electronic check,90.3825306823307,5686.4
17757,6.0,One year,Yes,Mailed check,18.25,320.45
17758,32.0,Two year,No,Bank transfer (automatic),50.1185822492296,1007.8
17759,70.0,One year,Yes,Credit card (automatic),44.0600146432279,2971.7
17760,42.0,One year,No,Bank transfer (automatic),23.1459669506124,1016.7
17761,72.0,Two year,No,Credit card (automatic),52.4220351278004,877.35
17762,20.0,Month-to-month,No,Mailed check,100.00296162964,474.8
17763,8.0,Month-to-month,Yes,Bank transfer (automatic),82.1516313551185,3777.15
17764,41.0,Month-to-month,Yes,Mailed check,53.3046018655387,20.2
17765,22.0,Month-to-month,No,Bank transfer (automatic),24.1163924834023,20.2
17766,63.0,Two year,Yes,Bank transfer (automatic),65.4600312439605,1615.1
17767,21.0,Month-to-month,Yes,Bank transfer (automatic),48.4978183590878,1079.45
17768,58.0,Month-to-month,Yes,Credit card (automatic),118.75,8058.85
17769,0.0,Month-to-month,No,Electronic check,70.310249250566,20.2
17770,56.0,Two year,No,Bank transfer (automatic),61.6056201331471,2209.75
17771,72.0,One year,Yes,Credit card (automatic),74.205720176295,150.75
17772,0.0,Month-to-month,Yes,Credit card (automatic),18.25,1676.95
17773,0.0,Month-to-month,Yes,Mailed check,18.25,5717.85
17774,3.0,Month-to-month,Yes,Mailed check,77.7041777846117,769.1
17775,16.0,Month-to-month,Yes,Bank transfer (automatic),112.101602323856,6733.15
17776,47.0,Two year,No,Credit card (automatic),57.0393360884446,6944.5
17777,1.0,Two year,No,Bank transfer (automatic),69.7651673170258,740.55
17778,27.0,Two year,No,Electronic check,47.6737559447767,4730.6
17779,14.0,Month-to-month,Yes,Credit card (automatic),65.8043780726907,417.75
17780,46.0,Two year,No,Mailed check,42.6283871136582,343.95
17781,22.0,Month-to-month,Yes,Mailed check,107.800518228068,912.0
17782,21.0,Two year,Yes,Bank transfer (automatic),101.121755084157,4747.65
17783,0.0,Month-to-month,No,Bank transfer (automatic),20.3666364119993,4921.2
17784,72.0,Two year,Yes,Electronic check,23.1310027430407,1285.05
17785,61.0,Month-to-month,Yes,Credit card (automatic),118.186905624959,2633.4
17786,6.0,Month-to-month,Yes,Mailed check,33.8185014510752,713.1
17787,43.0,Month-to-month,Yes,Electronic check,81.9184171162441,5029.2
17788,53.0,Two year,Yes,Credit card (automatic),77.0867770151593,20.2
17789,71.0,Two year,Yes,Bank transfer (automatic),112.511732458139,447.9
17790,27.0,Month-to-month,No,Bank transfer (automatic),70.0807788507477,4459.8
17791,39.0,Two year,No,Electronic check,31.542645279933,521.3
17792,30.0,Month-to-month,Yes,Credit card (automatic),91.6073760579258,672.7
17793,70.0,One year,No,Mailed check,81.1838934275953,865.55
17794,58.0,Month-to-month,Yes,Credit card (automatic),61.0079337972172,5036.9
17795,11.0,Month-to-month,Yes,Bank transfer (automatic),72.2331221110984,4968.0
17796,40.0,Month-to-month,No,Bank transfer (automatic),33.1422170783501,3210.35
17797,5.0,Month-to-month,Yes,Electronic check,96.4203373791465,20.2
17798,33.0,Two year,Yes,Bank transfer (automatic),83.2587170686995,1433.8
17799,25.0,Two year,Yes,Electronic check,93.4200486783458,6487.2
17800,39.0,Month-to-month,Yes,Mailed check,72.4808292274479,2277.65
17801,0.0,Month-to-month,Yes,Bank transfer (automatic),43.5814715629694,310.6
17802,34.0,Month-to-month,Yes,Electronic check,105.982315582391,181.6
17803,43.0,Month-to-month,Yes,Mailed check,108.0752264857,2107.15
17804,31.0,Two year,Yes,Electronic check,51.0104400002019,1766.75
17805,72.0,Two year,No,Bank transfer (automatic),118.75,780.85
17806,37.0,Month-to-month,Yes,Electronic check,118.75,4264.6
17807,0.0,Month-to-month,Yes,Mailed check,51.5180641330124,2379.1
17808,0.0,Two year,No,Bank transfer (automatic),37.2690730408062,402.6
17809,54.0,Month-to-month,No,Bank transfer (automatic),24.4503763120623,4048.95
17810,37.0,Month-to-month,Yes,Credit card (automatic),73.6276421948478,606.55
17811,42.0,Month-to-month,No,Credit card (automatic),56.5259133951642,50.35
17812,56.0,Month-to-month,Yes,Mailed check,83.215058994241,389.8
17813,18.0,Month-to-month,Yes,Bank transfer (automatic),118.75,208.85
17814,29.0,One year,Yes,Credit card (automatic),18.25,1532.45
17815,0.0,Month-to-month,Yes,Electronic check,58.0647096699718,6844.5
17816,35.0,Month-to-month,Yes,Credit card (automatic),67.7639685705936,5744.35
17817,35.0,Month-to-month,Yes,Credit card (automatic),40.1738942842403,759.35
17818,0.0,Two year,No,Bank transfer (automatic),67.9163721097098,7413.55
17819,42.0,Month-to-month,Yes,Bank transfer (automatic),57.3879072803038,68.35
17820,34.0,Two year,Yes,Electronic check,86.3161978052,4862.5
17821,16.0,One year,No,Bank transfer (automatic),55.8610535410616,3009.5
17822,12.0,Month-to-month,Yes,Electronic check,94.5648426711431,435.0
17823,46.0,Month-to-month,Yes,Mailed check,61.4544342509419,483.7
17824,15.0,Month-to-month,No,Mailed check,81.7248965281292,77.15
17825,17.0,Two year,No,Electronic check,88.059683939675,3263.6
17826,40.0,Month-to-month,Yes,Mailed check,66.724401627869,426.65
17827,29.0,Month-to-month,Yes,Electronic check,43.8561341636409,3096.9
17828,0.0,Month-to-month,No,Mailed check,106.027744154356,402.85
17829,46.0,Month-to-month,Yes,Electronic check,118.75,20.2
17830,24.0,Month-to-month,Yes,Mailed check,78.9679017976103,446.8
17831,36.0,Month-to-month,Yes,Bank transfer (automatic),69.3249480750449,6376.55
17832,61.0,Two year,Yes,Mailed check,47.6824298869192,4303.65
17833,42.0,Two year,Yes,Bank transfer (automatic),79.2291599016664,412.6
17834,22.0,Month-to-month,Yes,Electronic check,87.519959155299,1094.5
17835,0.0,Month-to-month,Yes,Electronic check,35.3218882631874,20.2
17836,39.0,Month-to-month,Yes,Bank transfer (automatic),18.25,6590.8
17837,46.0,One year,Yes,Mailed check,60.906109823318,6844.5
17838,61.0,Two year,Yes,Mailed check,69.9082427418711,278.85
17839,72.0,Two year,Yes,Mailed check,111.5041796741,4224.7
17840,34.0,Month-to-month,No,Electronic check,51.8056536886418,918.7
17841,18.0,Month-to-month,Yes,Bank transfer (automatic),53.0403375610302,5468.95
17842,49.0,Two year,Yes,Bank transfer (automatic),29.4707559847239,123.05
17843,13.0,Month-to-month,No,Mailed check,55.3082568439307,5753.25
17844,66.0,One year,No,Credit card (automatic),84.7928339371041,6844.5
17845,48.0,Two year,Yes,Bank transfer (automatic),95.6069743130902,1285.05
17846,62.0,Two year,Yes,Bank transfer (automatic),86.5264112584286,5536.5
17847,0.0,Month-to-month,No,Electronic check,31.8832659051027,930.45
17848,72.0,Two year,Yes,Credit card (automatic),90.3949603778287,3351.55
17849,24.0,Month-to-month,Yes,Electronic check,32.1051090245693,2404.85
17850,0.0,Month-to-month,Yes,Mailed check,19.9996353503391,5388.15
17851,35.0,One year,No,Credit card (automatic),42.2892714449134,2068.55
17852,0.0,Month-to-month,Yes,Electronic check,70.0138875138179,19.75
17853,45.0,Month-to-month,Yes,Mailed check,72.7041365323591,21.05
17854,30.0,Month-to-month,Yes,Electronic check,58.9607643923766,700.45
17855,23.0,Month-to-month,No,Mailed check,48.2675150734174,1313.55
17856,33.0,Month-to-month,No,Electronic check,101.186397460189,6890.0
17857,0.0,Two year,No,Credit card (automatic),43.1285988477539,1072.6
17858,19.0,Month-to-month,Yes,Electronic check,60.6114257458733,2187.15
17859,16.0,Two year,No,Mailed check,53.670822482882,265.3
17860,11.0,Month-to-month,No,Electronic check,54.3633150309814,5424.25
17861,33.0,Month-to-month,No,Credit card (automatic),45.9482658772399,54.35
17862,31.0,Month-to-month,Yes,Mailed check,80.7369560099689,2654.05
17863,22.0,Month-to-month,No,Mailed check,79.8157358307259,439.75
17864,57.0,Month-to-month,Yes,Electronic check,94.3933100713147,2301.15
17865,0.0,Month-to-month,Yes,Mailed check,65.7711686972846,1620.25
17866,25.0,Month-to-month,Yes,Electronic check,118.75,4690.65
17867,32.0,Month-to-month,No,Mailed check,48.1447364219581,6130.95
17868,62.0,Month-to-month,Yes,Mailed check,70.3495442152149,1093.4
17869,22.0,Month-to-month,Yes,Mailed check,33.1344909635673,442.6
17870,34.0,Two year,Yes,Mailed check,96.1478499021011,5538.35
17871,72.0,One year,No,Mailed check,48.1279536972007,689.35
17872,22.0,Two year,Yes,Mailed check,97.4379989403438,6393.65
17873,39.0,Month-to-month,No,Credit card (automatic),108.463852360806,4060.9
17874,71.0,One year,Yes,Mailed check,96.5328429428382,4750.95
17875,0.0,Month-to-month,Yes,Mailed check,53.8648325436571,39.85
17876,43.0,Month-to-month,No,Bank transfer (automatic),79.0566790951302,6844.5
17877,9.0,Month-to-month,Yes,Credit card (automatic),66.6400479293175,1341.5
17878,31.0,Month-to-month,Yes,Bank transfer (automatic),118.75,56.35
17879,59.0,One year,Yes,Bank transfer (automatic),48.7992039695386,653.9
17880,55.0,One year,Yes,Bank transfer (automatic),92.4605752299131,5706.3
17881,35.0,Two year,No,Mailed check,75.812267148605,797.25
17882,51.0,Month-to-month,Yes,Bank transfer (automatic),99.3896508934825,270.8
17883,27.0,Month-to-month,No,Bank transfer (automatic),58.7756264459284,2198.3
17884,40.0,Two year,Yes,Credit card (automatic),72.0684870983636,535.35
17885,12.0,Month-to-month,Yes,Credit card (automatic),102.11541438042,2753.8
17886,32.0,Month-to-month,Yes,Electronic check,101.581369129886,507.4
17887,46.0,Two year,Yes,Electronic check,44.8586902832702,433.75
17888,57.0,One year,No,Mailed check,45.0151287683639,5731.85
17889,27.0,Two year,Yes,Credit card (automatic),45.8757968146674,6844.5
17890,0.0,Month-to-month,No,Electronic check,43.7329439733263,832.3
17891,26.0,Month-to-month,Yes,Electronic check,111.693356013599,2365.15
17892,44.0,Month-to-month,No,Mailed check,79.4168338935662,3266.0
17893,21.0,Month-to-month,Yes,Credit card (automatic),19.0891039083668,1292.6
17894,15.0,Two year,No,Credit card (automatic),41.7187569731482,3068.6
17895,67.0,Two year,Yes,Credit card (automatic),67.4227034314892,34.8
17896,16.0,Month-to-month,Yes,Electronic check,105.528335252457,268.4
17897,37.0,Month-to-month,Yes,Bank transfer (automatic),70.4197816305026,196.9
17898,19.0,One year,Yes,Bank transfer (automatic),75.1870798437528,2298.55
17899,40.0,Two year,No,Mailed check,44.4067750648902,638.95
17900,11.0,Month-to-month,No,Electronic check,18.25,1529.45
17901,41.0,Month-to-month,Yes,Credit card (automatic),36.0058373950079,24.05
17902,30.0,Month-to-month,Yes,Mailed check,75.8968037102369,1916.0
17903,21.0,Month-to-month,Yes,Mailed check,75.69493196648,2599.95
17904,2.0,Month-to-month,No,Bank transfer (automatic),18.25,2753.8
17905,27.0,Month-to-month,No,Credit card (automatic),75.1842872780439,2168.9
17906,0.0,Month-to-month,Yes,Electronic check,26.9963408390745,365.65
17907,9.0,Month-to-month,Yes,Mailed check,68.9030093352368,4868.4
17908,34.0,Month-to-month,No,Electronic check,45.1070498921717,5175.3
17909,4.0,Month-to-month,No,Mailed check,33.6874852728618,1110.05
17910,14.0,Month-to-month,Yes,Electronic check,82.7381532562809,1551.6
17911,37.0,Two year,Yes,Credit card (automatic),110.526781492909,85.0
17912,67.0,Month-to-month,No,Electronic check,18.25,20.2
17913,31.0,One year,No,Mailed check,24.3654053019183,1132.75
17914,72.0,Two year,Yes,Bank transfer (automatic),39.593427244581,1423.65
17915,0.0,Month-to-month,Yes,Electronic check,66.4936858790386,5899.85
17916,37.0,Month-to-month,Yes,Electronic check,78.1536234915411,5646.6
17917,72.0,Two year,Yes,Mailed check,98.5721715811742,805.2
17918,48.0,Two year,Yes,Mailed check,18.4735743526253,2391.8
17919,28.0,Month-to-month,No,Mailed check,57.2215222745408,4428.45
17920,39.0,Month-to-month,No,Bank transfer (automatic),64.6733589308492,5526.75
